Record_Type,LF_site_num,LF_Type,locid,faa_Region,county,county_state,city,facility_name,facility_ownership,facility_use,latitude_degrees,longitude_degrees,elevation_ft_msl,status,ArptLocation
APT,24833.11*A,AIRPORT,T70,ASW,KINNEY,TX,SPOFFORD,LAUGHLIN AFB AUX NR 1,MA,PR,29.11842694,-100.4722412,4.0,Open,POINT(-100.4722412 29.11842694)
APT,24833.12*A,AIRPORT,55XS,ASW,KINNEY,TX,SPOFFORD,FRONTIER,PR,PR,29.16635028,-100.4184108,1.0,Open,POINT(-100.4184108 29.16635028)
APT,24833.21*A,AIRPORT,0XS8,ASW,MAVERICK,TX,SPOFFORD,DUNBAR RANCH,PR,PR,29.07607556,-100.3753525,958.0,Open,POINT(-100.3753525 29.07607556)
APT,24833.72*H,HELIPORT,TA95,ASW,HARRIS,TX,SPRING,HOUSTON NORTHWEST MEDICAL CENTER,PR,PR,30.01929167,-95.44291667,116.0,Open,POINT(-95.44291667 30.01929167)
APT,24833.73*H,HELIPORT,7TS6,ASW,HARRIS,TX,SPRING,STRACK FARMS,PR,PR,30.03299778,-95.50132889,125.0,Open,POINT(-95.50132889 30.03299778)
APT,24833.851*H,HELIPORT,41XA,ASW,COMAL,TX,SPRING BRANCH,SABER,PR,PR,29.83163333,-98.46240278,174.0,Open,POINT(-98.46240278 29.83163333)
APT,24835.1*A,AIRPORT,61TE,ASW,PARKER,TX,SPRINGTOWN,KEZER AIR RANCH,PR,PR,32.98679,-97.61974722,830.0,Open,POINT(-97.61974722 32.98679)
APT,24835.11*A,AIRPORT,6XS7,ASW,WISE,TX,SPRINGTOWN,EUGENE'S DREAM,PR,PR,33.04527778,-97.67480556,905.0,Open,POINT(-97.67480556 33.04527778)
APT,24835.3*H,HELIPORT,TE53,ASW,HARRIS,TX,SPRING VALLEY,SPRING BRANCH MEDICAL CENTER,PR,PR,29.80547222,-95.50804167,83.0,Closed Indefinitely,POINT(-95.50804167 29.80547222)
APT,24836.*A,AIRPORT,TA16,ASW,DICKENS,TX,SPUR,TRAVIS FLD,PR,PR,33.44286389,-100.8545722,317.0,Open,POINT(-100.8545722 33.44286389)
APT,24839.7*H,HELIPORT,56XS,ASW,HARRIS,TX,STAFFORD,G H HART NR 2,PR,PR,29.64189944,-95.553555,80.0,Open,POINT(-95.553555 29.64189944)
APT,24839.71*H,HELIPORT,1TS5,ASW,FORT BEND,TX,STAFFORD,SUGAR GROVE,PR,PR,29.64356611,-95.58105583,81.0,Open,POINT(-95.58105583 29.64356611)
APT,24841.*A,AIRPORT,F56,ASW,JONES,TX,STAMFORD,ARLEDGE FLD,PU,PU,32.91047222,-99.73416667,560.8,Open,POINT(-99.73416667 32.91047222)
APT,24843.13*A,AIRPORT,63F,ASW,MARTIN,TX,STANTON,STANTON MUNI,PU,PU,32.17358306,-101.8224722,731.0,Open,POINT(-101.8224722 32.17358306)
APT,24843.5*A,AIRPORT,49XS,ASW,MILLS,TX,STAR,MCCASLAND RANCH,PR,PR,31.44833333,-98.32111111,370.0,Open,POINT(-98.32111111 31.44833333)
APT,24844.*A,AIRPORT,14TA,ASW,COMAL,TX,STARTZVILLE,DEAN RANCH,PR,PR,29.89450556,-98.40388889,180.0,Open,POINT(-98.40388889 29.89450556)
APT,24849.*A,AIRPORT,SEP,ASW,ERATH,TX,STEPHENVILLE,STEPHENVILLE CLARK RGNL,PU,PU,32.21533333,-98.17766667,321.4,Open,POINT(-98.17766667 32.21533333)
APT,24849.03*A,AIRPORT,17TX,ASW,ERATH,TX,STEPHENVILLE,KIMZEY,PR,PR,32.44874472,-98.25504444,100.0,Open,POINT(-98.25504444 32.44874472)
APT,24851.1*A,AIRPORT,TS95,ASW,STERLING,TX,STERLING CITY,ALVIE COLE RANCH,PR,PR,31.64361111,-100.9695278,444.0,Open,POINT(-100.9695278 31.64361111)
APT,24851.11*A,AIRPORT,58XS,ASW,STERLING,TX,STERLING CITY,MC ENTIRE'S LAZY V RANCH,PR,PR,31.83069361,-101.0559453,360.0,Open,POINT(-101.0559453 31.83069361)
APT,24851.13*A,AIRPORT,96TE,ASW,STERLING,TX,STERLING CITY,BODINE,PR,PR,31.90302778,-100.8716111,623.0,Open,POINT(-100.8716111 31.90302778)
APT,24851.2*A,AIRPORT,46TE,ASW,STERLING,TX,STERLING CITY,WILDCAT,PR,PR,31.84972222,-101.06,385.0,Open,POINT(-101.06 31.84972222)
APT,24851.21*A,AIRPORT,TA54,ASW,STERLING,TX,STERLING CITY,MCCREA,PR,PR,31.81469722,-100.9118139,358.0,Open,POINT(-100.9118139 31.81469722)
APT,24852.7*A,AIRPORT,2TS8,ASW,WILSON,TX,STOCKDALE,BAILEY,PR,PR,29.22052056,-97.87166778,452.0,Open,POINT(-97.87166778 29.22052056)
APT,24853.*A,AIRPORT,TS76,ASW,GILLESPIE,TX,STONEWALL,REDSTONE RANCH,PR,PR,30.25209861,-98.59474583,460.0,Open,POINT(-98.59474583 30.25209861)
APT,24853.02*A,AIRPORT,30TX,ASW,GILLESPIE,TX,STONEWALL,BURG LAKE AERO,PR,PR,30.23236111,-98.65497222,463.0,Open,POINT(-98.65497222 30.23236111)
APT,24856.*A,AIRPORT,H70,ASW,SHERMAN,TX,STRATFORD,STRATFORD FLD,PR,PU,36.34563889,-102.04925,668.2,Open,POINT(-102.04925 36.34563889)
APT,24867.*A,AIRPORT,9XS6,ASW,LAMB,TX,SUDAN,SUDAN,PU,PR,34.05314278,-102.5221397,769.0,Open,POINT(-102.5221397 34.05314278)
APT,24867.01*A,AIRPORT,XA05,ASW,BAILEY,TX,SUDAN,FAIRVIEW FLD,PR,PR,34.10105,-102.6242333,819.0,Open,POINT(-102.6242333 34.10105)
APT,24867.08*H,HELIPORT,TX89,ASW,FORT BEND,TX,SUGAR LAND,MEML HERMANN SUGAR LAND HOSPITAL,PR,PR,29.56545,-95.68886389,74.0,Open,POINT(-95.68886389 29.56545)
APT,24867.3*H,HELIPORT,59TA,ASW,FORT BEND,TX,SUGAR LAND,KANEB,PR,PR,29.61523417,-95.60439,120.0,Open,POINT(-95.60439 29.61523417)
APT,24867.31*H,HELIPORT,68TA,ASW,FORT BEND,TX,SUGAR LAND,AVSI-SUGAR LAND,PR,PR,29.64301083,-95.6071675,85.0,Open,POINT(-95.6071675 29.64301083)
APT,24867.32*H,HELIPORT,42TE,ASW,FORT BEND,TX,SUGARLAND,CHI ST. LUKES HOSPITAL,PR,PR,29.60647222,-95.61886111,90.0,Open,POINT(-95.61886111 29.60647222)
APT,24868.*A,AIRPORT,SLR,ASW,HOPKINS,TX,SULPHUR SPRINGS,SULPHUR SPRINGS MUNI,PU,PU,33.15983333,-95.62113889,489.3,Open,POINT(-95.62113889 33.15983333)
APT,24868.01*H,HELIPORT,88TX,ASW,HOPKINS,TX,SULPHUR SPRINGS,CHRISTUS MOTHER FRANCES HOSPITAL - SULPHUR SPRINGS,PR,PR,33.15805556,-95.59916667,476.0,Open,POINT(-95.59916667 33.15805556)
APT,24868.8*A,AIRPORT,94TS,ASW,HOPKINS,TX,SULPHUR SPRINGS,HIDDEN SPRINGS RANCH,PR,PR,33.210075,-95.532725,485.0,Open,POINT(-95.532725 33.210075)
APT,24870.*H,HELIPORT,TA69,ASW,DALLAS,TX,SUNNYVALE,LUPTON FARMS,PR,PR,32.81565556,-96.58345,500.0,Open,POINT(-96.58345 32.81565556)
APT,24870.01*H,HELIPORT,23TE,ASW,DALLAS,TX,SUNNYVALE,TEXAS RGNL MEDICAL CENTER,PR,PR,32.78,-96.56805556,492.0,Open,POINT(-96.56805556 32.78)
APT,24874.2*A,AIRPORT,X43,ASW,MOORE,TX,SUNRAY,SUNRAY,PU,PU,36.02920222,-101.8287822,507.0,Open,POINT(-101.8287822 36.02920222)
APT,24874.8*A,AIRPORT,2KL,ASW,LLANO,TX,SUNRISE BEACH VILLAGE,SUNRISE BEACH,PU,PU,30.59922222,-98.40922222,854.0,Open,POINT(-98.40922222 30.59922222)
APT,24875.*A,AIRPORT,SWW,ASW,NOLAN,TX,SWEETWATER,AVENGER FLD,PU,PU,32.46736111,-100.4665556,379.7,Open,POINT(-100.4665556 32.46736111)
APT,24875.01*A,AIRPORT,86XS,ASW,NOLAN,TX,SWEETWATER,GESIN RANCHES,PR,PR,32.40012139,-100.3670478,200.0,Open,POINT(-100.3670478 32.40012139)
APT,24875.02*A,AIRPORT,TA00,ASW,NOLAN,TX,SWEETWATER,RAFTER P,PR,PR,32.38416667,-100.2786111,190.0,Open,POINT(-100.2786111 32.38416667)
APT,24875.04*H,HELIPORT,2XA9,ASW,NOLAN,TX,SWEETWATER,ROLLING PLAINS HOSPITAL,PR,PR,32.45236667,-100.3971667,180.0,Open,POINT(-100.3971667 32.45236667)
APT,24881.1*A,AIRPORT,2F4,ASW,LYNN,TX,TAHOKA,T-BAR,PU,PU,33.181,-101.8193889,126.0,Open,POINT(-101.8193889 33.181)
APT,24889.*A,AIRPORT,T74,ASW,WILLIAMSON,TX,TAYLOR,TAYLOR MUNI,PU,PU,30.57263889,-97.44319444,600.0,Open,POINT(-97.44319444 30.57263889)
APT,24889.02*A,AIRPORT,41XS,ASW,WILLIAMSON,TX,TAYLOR,MACHO GRANDE,PR,PR,30.53908889,-97.41888889,600.0,Open,POINT(-97.41888889 30.53908889)
APT,24889.03*A,AIRPORT,47XA,ASW,WILLIAMSON,TX,TAYLOR,LUV FLD,PR,PR,30.51055556,-97.41277778,540.0,Open,POINT(-97.41277778 30.51055556)
APT,24893.1*A,AIRPORT,68F,ASW,FREESTONE,TX,TEAGUE,TEAGUE MUNI,PU,PU,31.66175,-96.3105,525.0,Open,POINT(-96.3105 31.66175)
APT,24895.*A,AIRPORT,TPL,ASW,BELL,TX,TEMPLE,DRAUGHON-MILLER CENTRAL TEXAS RGNL,PU,PU,31.15190042,-97.40766294,682.3,Open,POINT(-97.40766294 31.15190042)
APT,24895.01*A,AIRPORT,5TA1,ASW,BELL,TX,TEMPLE,CHARPING,PR,PR,31.19350833,-97.40723083,683.0,Open,POINT(-97.40723083 31.19350833)
APT,24895.11*A,AIRPORT,19TX,ASW,BELL,TX,TEMPLE,WOODY MC CLELLAN RANCH,PR,PR,31.23822833,-97.51418056,690.0,Open,POINT(-97.51418056 31.23822833)
APT,24895.112*H,HELIPORT,59XS,ASW,BELL,TX,TEMPLE,SCOTT & WHITE MEML HOSPITAL,PR,PR,31.07627778,-97.36480278,734.0,Open,POINT(-97.36480278 31.07627778)
APT,24895.15*H,HELIPORT,40TX,ASW,BELL,TX,TEMPLE,SCOTT & WHITE CHILDREN'S HOSITAL,PR,PR,31.07166667,-97.37555556,655.0,Open,POINT(-97.37555556 31.07166667)
APT,24895.2*A,AIRPORT,TS92,ASW,BELL,TX,TEMPLE,LITTLE PEACH,PR,PR,31.21461861,-97.42667639,710.0,Closed Indefinitely,POINT(-97.42667639 31.21461861)
APT,24896.*A,AIRPORT,TA70,ASW,ANDERSON,TX,TENNESSEE COLONY,W J E,PU,PR,31.78350167,-95.8974625,251.0,Open,POINT(-95.8974625 31.78350167)
APT,24898.*A,AIRPORT,3TE8,ASW,BREWSTER,TX,TERLINGUA /ALPINE/,C FULCHER RANCH,PR,PR,29.31936389,-103.5835183,717.0,Open,POINT(-103.5835183 29.31936389)
APT,24898.41*A,AIRPORT,1XS7,ASW,BREWSTER,TX,TERLINGUA,HEATH CANYON,PR,PR,29.45019972,-102.8318247,857.0,Closed Indefinitely,POINT(-102.8318247 29.45019972)
APT,24899.*A,AIRPORT,TRL,ASW,KAUFMAN,TX,TERRELL,TERRELL MUNI,PU,PU,32.70849444,-96.26709444,474.2,Open,POINT(-96.26709444 32.70849444)
APT,24899.11*H,HELIPORT,TA71,ASW,KAUFMAN,TX,TERRELL,TERRELL COMMUNITY HOSPITAL,PR,PR,32.70996111,-96.27843889,480.0,Open,POINT(-96.27843889 32.70996111)
APT,24904.1*A,AIRPORT,55TE,ASW,GALVESTON,TX,TEXAS CITY,MATT DOYLE AIRPARK,PR,PR,29.41827222,-94.90446667,7.0,Open,POINT(-94.90446667 29.41827222)
APT,24904.49*H,HELIPORT,64XS,ASW,BOWIE,TX,TEXARKANA,WADLEY RGNL MEDICAL CENTER,PR,PR,33.42884444,-94.04793333,347.0,Open,POINT(-94.04793333 33.42884444)
APT,24904.5*A,AIRPORT,21TX,ASW,BOWIE,TX,TEXARKANA,SHILLING'S,PR,PR,33.4995675,-94.09435778,350.0,Open,POINT(-94.09435778 33.4995675)
APT,24905.*A,AIRPORT,TS50,ASW,GALVESTON,TX,TEXAS CITY,AUSTINIA,PR,PR,29.41745444,-94.99825917,15.0,Open,POINT(-94.99825917 29.41745444)
APT,24905.01*H,HELIPORT,43XS,ASW,GALVESTON,TX,TEXAS CITY,TDCJ/SOUTHERN RGNL MEDICAL FACILITY,PU,PR,29.42606111,-94.98038333,10.0,Open,POINT(-94.98038333 29.42606111)
APT,24908.01*A,AIRPORT,TA13,ASW,DALLAM,TX,TEXLINE,NEBTEX LAND COMPANY,PR,PR,36.25641944,-102.87048,373.0,Open,POINT(-102.87048 36.25641944)
APT,24918.*A,AIRPORT,23TX,ASW,BELL,TX,THE GROVE/RANCH,THE GROVE/RANCH,PR,PR,31.24961667,-97.52279194,700.0,Open,POINT(-97.52279194 31.24961667)
APT,24918.15*H,HELIPORT,31TA,ASW,MONTGOMERY,TX,THE WOODLANDS,HOUSTON METHODIST THE WOODLANDS HOSPITAL,PR,PR,30.20412778,-95.45263333,128.0,Open,POINT(-95.45263333 30.20412778)
APT,24918.2*H,HELIPORT,1TE2,ASW,ANDERSON,TX,THE WOODLANDS,BLACK FOREST,PR,PR,30.14580556,-95.43388889,123.0,Open,POINT(-95.43388889 30.14580556)
APT,24918.21*H,HELIPORT,8XS1,ASW,MONTGOMERY,TX,THE WOODLANDS,TEXAS CHILDRENS HOSPITAL THE WOODLANDS,PR,PR,30.20001111,-95.45625,134.0,Open,POINT(-95.45625 30.20001111)
APT,24918.4*H,HELIPORT,26TS,ASW,MONTGOMERY,TX,THE WOODLANDS,MEML HOSPITAL-THE WOODLANDS,PR,PR,30.17447222,-95.45298611,150.0,Open,POINT(-95.45298611 30.17447222)
APT,24921.*A,AIRPORT,72F,ASW,THROCKMORTON,TX,THROCKMORTON,THROCKMORTON MUNI,PU,PU,33.18000417,-99.1497625,273.0,Open,POINT(-99.1497625 33.18000417)
APT,24924.5*A,AIRPORT,24TX,ASW,ERATH,TX,THURBER,THURBER LAKE,PR,PR,32.50013111,-98.38366028,92.0,Open,POINT(-98.38366028 32.50013111)
APT,24925.*A,AIRPORT,TE63,ASW,MC MULLEN,TX,TILDEN,ARROWHEAD RANCH,PR,PR,28.24611111,-98.55277778,296.0,Closed Indefinitely,POINT(-98.55277778 28.24611111)
APT,24925.01*A,AIRPORT,43TS,ASW,MC MULLEN,TX,TILDEN,AERO SAYLEE,PR,PR,28.47420556,-98.58381111,280.0,Open,POINT(-98.58381111 28.47420556)
APT,24926.31*A,AIRPORT,8XS6,ASW,GRAYSON,TX,TIOGA,MC MANUS FLD,PR,PR,33.45222222,-96.83277778,695.0,Closed Indefinitely,POINT(-96.83277778 33.45222222)
APT,24926.51*A,AIRPORT,XA17,ASW,HOPKINS,TX,TIRA,CHUCKSTER,PR,PR,33.32166667,-95.5636,475.0,Open,POINT(-95.5636 33.32166667)
APT,24926.85*H,HELIPORT,XA69,ASW,HOOD,TX,TOLAR,SHELTON PVT,PR,PR,32.33611111,-97.96944444,70.0,Open,POINT(-97.96944444 32.33611111)
APT,24927.01*H,HELIPORT,TS52,ASW,HARRIS,TX,TOMBALL,TOMBALL RGNL MEDICAL CENTER,PR,PR,30.08673472,-95.62140222,182.0,Open,POINT(-95.62140222 30.08673472)
APT,24927.03*A,AIRPORT,7TA0,ASW,HARRIS,TX,TOMBALL,FIELD'S FLD,PR,PR,30.09216222,-95.65161139,198.0,Closed Indefinitely,POINT(-95.65161139 30.09216222)
APT,24927.04*H,HELIPORT,TE49,ASW,HARRIS,TX,TOMBALL,H S I,PR,PR,30.061,-95.55777778,150.0,Open,POINT(-95.55777778 30.061)
APT,24927.05*H,HELIPORT,1XA9,ASW,HARRIS,TX,TOMBALL,LIFE FLIGHT NORTH FUEL,PR,PR,29.94150556,-95.52986389,122.0,Open,POINT(-95.52986389 29.94150556)
APT,24927.11*H,HELIPORT,TA96,ASW,HARRIS,TX,TOMBALL,HELICOPTER EXPRESS,PR,PR,30.09521778,-95.54494139,150.0,Open,POINT(-95.54494139 30.09521778)
APT,24927.45*A,AIRPORT,23TA,ASW,GRAYSON,TX,TOM BEAN,ROWLAND R AIRFIELD,PR,PR,33.48733083,-96.45581806,705.0,Open,POINT(-96.45581806 33.48733083)
APT,24928.8*A,AIRPORT,16TA,ASW,PECOS,TX,TOYAHVALE,SEVEN SPRINGS,PR,PR,30.91972222,-103.7827778,500.0,Open,POINT(-103.7827778 30.91972222)
APT,24930.*A,AIRPORT,48TX,ASW,FANNIN,TX,TRENTON,TRI-COUNTY AERODROME,PR,PR,33.45191944,-96.37728889,790.0,Open,POINT(-96.37728889 33.45191944)
APT,24930.01*A,AIRPORT,52TA,ASW,FANNIN,TX,TRENTON,RED WING,PR,PR,33.46399778,-96.35025972,755.0,Closed Indefinitely,POINT(-96.35025972 33.46399778)
APT,24931.*H,HELIPORT,XA30,ASW,TRINITY,TX,TRINITY,ETMC - TRINITY,PR,PR,30.95745278,-95.38179444,233.0,Open,POINT(-95.38179444 30.95745278)
APT,24931.01*A,AIRPORT,XA52,ASW,TRINITY,TX,TRINITY,GRAND ROCK,PR,PR,30.92352778,-95.2935,225.0,Open,POINT(-95.2935 30.92352778)
APT,24931.07*A,AIRPORT,57TX,ASW,TRINITY,TX,TRINITY,FRANK TOOLE MEML FLD,PR,PR,30.9403625,-95.35895556,193.0,Open,POINT(-95.35895556 30.9403625)
APT,24933.*A,AIRPORT,TE91,ASW,CHEROKEE,TX,TROUP,HARRISON FARM,PR,PR,32.03933056,-95.08277778,445.0,Open,POINT(-95.08277778 32.03933056)
APT,24933.9*A,AIRPORT,7XA4,ASW,BELL,TX,TROY,BUCKSHOT RANCH,PR,PR,31.16130556,-97.30241667,721.0,Open,POINT(-97.30241667 31.16130556)
APT,24935.2*A,AIRPORT,26TX,ASW,KING,TX,TRUSCOTT,LOWRANCE RANCH,PR,PR,33.76480722,-100.0178778,692.0,Open,POINT(-100.0178778 33.76480722)
APT,24938.*A,AIRPORT,I06,ASW,SWISHER,TX,TULIA,CITY OF TULIA/SWISHER COUNTY MUNI,PU,PU,34.56682472,-101.7814611,503.0,Open,POINT(-101.7814611 34.56682472)
APT,24938.01*A,AIRPORT,1TA2,ASW,SWISHER,TX,TULIA,VIGO PARK,PR,PR,34.65005917,-101.50045,383.0,Open,POINT(-101.50045 34.65005917)
APT,24938.02*A,AIRPORT,XS76,ASW,SWISHER,TX,TULIA,VAUGHN FARM,PR,PR,34.51086111,-101.8165972,535.0,Open,POINT(-101.8165972 34.51086111)
APT,24945.*A,AIRPORT,2XS5,ASW,BLANCO,TX,TWIN SISTERS,CROSS TRIANGLE RANCH,PR,PR,30.01048972,-98.42529694,420.0,Open,POINT(-98.42529694 30.01048972)
APT,24947.*A,AIRPORT,TYR,ASW,SMITH,TX,TYLER,TYLER POUNDS RGNL,PU,PU,32.35355556,-95.40297222,544.1,Open,POINT(-95.40297222 32.35355556)
APT,24947.01*H,HELIPORT,27TA,ASW,SMITH,TX,TYLER,HEADWIND,PR,PR,32.34307778,-95.19706111,525.0,Open,POINT(-95.19706111 32.34307778)
APT,24947.03*H,HELIPORT,TE18,ASW,SMITH,TX,TYLER,MOTHER FRANCES HOSPITAL,PR,PR,32.34178611,-95.29190278,564.0,Open,POINT(-95.29190278 32.34178611)
APT,24947.05*H,HELIPORT,5TX7,ASW,SMITH,TX,TYLER,UT HEALTH EAST TEXAS TYLER RGNL HOSPITAL,PR,PR,32.33778889,-95.29043889,578.0,Open,POINT(-95.29043889 32.33778889)
APT,24947.06*A,AIRPORT,38XA,ASW,SMITH,TX,TYLER,WALK-AIR,PR,PR,32.40805556,-95.38944444,474.0,Open,POINT(-95.38944444 32.40805556)
APT,24947.1*A,AIRPORT,16TS,ASW,SMITH,TX,TYLER,PINERIDGE,PR,PR,32.22265389,-95.31800694,420.0,Closed Indefinitely,POINT(-95.31800694 32.22265389)
APT,24949.*A,AIRPORT,RND,ASW,BEXAR,TX,UNIVERSAL CITY,RANDOLPH AFB,MA,PR,29.52890639,-98.27803056,760.9,Open,POINT(-98.27803056 29.52890639)
APT,24950.1*A,AIRPORT,2XS6,ASW,BANDERA,TX,UTOPIA,FOSTER RANCH,PR,PR,29.72253333,-99.57467222,687.0,Open,POINT(-99.57467222 29.72253333)
APT,24950.19*A,AIRPORT,6TX2,ASW,UVALDE,TX,UTOPIA,RANCHO SABINO GRANDE,PR,PR,29.55048056,-99.51622472,287.4,Open,POINT(-99.51622472 29.55048056)
APT,24950.2*A,AIRPORT,95TA,ASW,BANDERA,TX,UTOPIA,THUNDER CREEK,PR,PR,29.63494889,-99.48226889,500.0,Open,POINT(-99.48226889 29.63494889)
APT,24950.21*A,AIRPORT,04TT,ASW,BANDERA,TX,UTOPIA,4D RANCH,PR,PR,29.71307222,-99.54564167,550.0,Open,POINT(-99.54564167 29.71307222)
APT,24955.*A,AIRPORT,UVA,ASW,UVALDE,TX,UVALDE,GARNER FLD,PU,PU,29.21133333,-99.74358333,941.9,Open,POINT(-99.74358333 29.21133333)
APT,24955.1*A,AIRPORT,2XS7,ASW,UVALDE,TX,UVALDE,ANNANDALE RANCH,PR,PR,29.4502325,-99.68366389,205.0,Open,POINT(-99.68366389 29.4502325)
APT,24955.12*A,AIRPORT,62TX,ASW,UVALDE,TX,UVALDE,LOS CERRITO,PR,PR,29.48766667,-100.0149722,265.0,Open,POINT(-100.0149722 29.48766667)
APT,24955.15*A,AIRPORT,01TX,ASW,KINNEY,TX,UVALDE,OX RANCH,PR,PR,29.46148464,-100.1142819,301.6,Open,POINT(-100.1142819 29.46148464)
APT,24955.2*A,AIRPORT,2XS8,ASW,UVALDE,TX,UVALDE,BENSON AIRSTRIP,PR,PR,29.22699722,-99.82694722,929.0,Open,POINT(-99.82694722 29.22699722)
APT,24955.3*H,HELIPORT,2XS9,ASW,UVALDE,TX,UVALDE,UVALDE COUNTY HOSPITAL AUTHORITY,PU,PR,29.21345833,-99.76773889,917.0,Open,POINT(-99.76773889 29.21345833)
APT,24959.12*A,AIRPORT,5XA1,ASW,CORYELL,TX,VALLEY MILLS,LZ JULIET BRAVO,PR,PR,31.63078611,-97.70757222,78.0,Open,POINT(-97.70757222 31.63078611)
APT,24959.4*A,AIRPORT,9F1,ASW,MC LENNAN,TX,VALLEY MILLS,VALLEY MILLS MUNI,PU,PU,31.62099583,-97.42945861,751.0,Open,POINT(-97.42945861 31.62099583)
APT,24960.1*A,AIRPORT,3XA1,ASW,COOKE,TX,VALLEY VIEW,HARDY FLD,PR,PR,33.47395,-97.16926667,670.0,Open,POINT(-97.16926667 33.47395)
APT,24961.*A,AIRPORT,1XA6,ASW,COOKE,TX,VALLEY VIEW,TAILWHEEL ACRES,PR,PR,33.47372778,-97.12243333,702.0,Open,POINT(-97.12243333 33.47372778)
APT,24961.01*A,AIRPORT,54XA,ASW,COOKE,TX,VALLEY VIEW,FLAHERTY,PR,PR,33.49152778,-97.21111111,802.0,Open,POINT(-97.21111111 33.49152778)
APT,24963.52*A,AIRPORT,51TX,ASW,VAN ZANDT,TX,VAN,N D RANCH,PR,PR,32.53958139,-95.66829556,540.0,Open,POINT(-95.66829556 32.53958139)
APT,24963.53*A,AIRPORT,5XS5,ASW,VAN ZANDT,TX,VAN,WITS END RANCH,PR,PR,32.54277778,-95.70861111,545.0,Open,POINT(-95.70861111 32.54277778)
APT,24963.54*A,AIRPORT,00TX,ASW,VAN ZANDT,TX,VAN,DELVA FLD,PR,PR,32.544452,-95.67313,545.0,Open,POINT(-95.67313 32.544452)
APT,24963.8*A,AIRPORT,97XS,ASW,GRAYSON,TX,VAN ALSTYNE,TILGHMAN,PR,PR,33.43283333,-96.47946667,741.0,Open,POINT(-96.47946667 33.43283333)
APT,24963.81*A,AIRPORT,06XA,ASW,GRAYSON,TX,VAN ALSTYNE,J & W WINDY HILL,PR,PR,33.44598333,-96.57079722,784.0,Open,POINT(-96.57079722 33.44598333)
APT,24964.*A,AIRPORT,VHN,ASW,CULBERSON,TX,VAN HORN,CULBERSON COUNTY,PU,PU,31.05783333,-104.7838056,956.8,Open,POINT(-104.7838056 31.05783333)
APT,24964.01*A,AIRPORT,88TA,ASW,CULBERSON,TX,VAN HORN,FIGURE 2 RANCH,PR,PR,31.45595833,-104.8443861,700.0,Open,POINT(-104.8443861 31.45595833)
APT,24966.61*A,AIRPORT,E52,ASW,OLDHAM,TX,VEGA,OLDHAM COUNTY,PU,PU,35.23071389,-102.3987681,995.0,Open,POINT(-102.3987681 35.23071389)
APT,24966.87*A,AIRPORT,75TS,ASW,JOHNSON,TX,VENUS,VENUS,PR,PR,32.41638889,-97.09194444,665.0,Open,POINT(-97.09194444 32.41638889)
APT,24966.88*A,AIRPORT,9XA4,ASW,ELLIS,TX,VENUS,CHIMERA AERODROME,PR,PR,32.35575278,-97.03982222,649.0,Open,POINT(-97.03982222 32.35575278)
APT,24967.1*A,AIRPORT,28TX,ASW,WILBARGER,TX,VERNON,LEHMAN,PR,PR,34.08591889,-99.45508583,275.0,Open,POINT(-99.45508583 34.08591889)
APT,24967.11*A,AIRPORT,53TA,ASW,WILBARGER,TX,VERNON,SHIVERS PRIVATE,PR,PR,34.15425278,-99.26424694,215.0,Closed Indefinitely,POINT(-99.26424694 34.15425278)
APT,24967.12*H,HELIPORT,TS30,ASW,WILBARGER,TX,VERNON,WILBARGER GENERAL HOSPITAL,PU,PR,34.15920833,-99.31597778,226.0,Open,POINT(-99.31597778 34.15920833)
APT,24967.2*A,AIRPORT,29TX,ASW,WILBARGER,TX,VERNON,LOCKETT,PR,PR,34.09453056,-99.36563833,282.0,Open,POINT(-99.36563833 34.09453056)
APT,24970.*A,AIRPORT,F05,ASW,WILBARGER,TX,VERNON,WILBARGER COUNTY,PU,PU,34.22566667,-99.28375,264.7,Open,POINT(-99.28375 34.22566667)
APT,24971.*A,AIRPORT,VCT,ASW,VICTORIA,TX,VICTORIA,VICTORIA RGNL,PU,PU,28.85254583,-96.91848872,115.0,Open,POINT(-96.91848872 28.85254583)
APT,24971.02*H,HELIPORT,3XS2,ASW,VICTORIA,TX,VICTORIA,CITIZENS MEDICAL CENTER,PR,PR,28.81202222,-96.97817778,95.0,Open,POINT(-96.97817778 28.81202222)
APT,24971.03*H,HELIPORT,9TS1,ASW,VICTORIA,TX,VICTORIA,ONE O'CONNOR PLAZA-TOWER,PR,PR,28.80110083,-97.00582056,277.0,Open,POINT(-97.00582056 28.80110083)
APT,24971.04*A,AIRPORT,94XS,ASW,VICTORIA,TX,VICTORIA,COLE RANCH,PR,PR,29.00139167,-96.99283889,179.0,Open,POINT(-96.99283889 29.00139167)
APT,24971.06*H,HELIPORT,XA70,ASW,VICTORIA,TX,VICTORIA,DETAR HOSPITAL - NAVARRO CAMPUS,PR,PR,28.85451944,-97.02050556,99.0,Open,POINT(-97.02050556 28.85451944)
APT,24975.15*A,AIRPORT,3XS4,ASW,ORANGE,TX,VIDOR,JENKINS,PR,PR,30.13437722,-93.93600667,15.0,Open,POINT(-93.93600667 30.13437722)
APT,24975.4*A,AIRPORT,XA91,ASW,TYLER,TX,VILLAGE MILLS,WILDWOOD,PR,PR,30.53333333,-94.43805556,118.0,Open,POINT(-94.43805556 30.53333333)
